OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2019-03-01,15,0,2019-03-01T22:00:00-00:00,2019-03-01T23:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,2811.6588,ACTUAL,3
2019-03-01,12,0,2019-03-01T19:00:00-00:00,2019-03-01T20:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,4498.76174,ACTUAL,3
2019-03-01,19,0,2019-03-02T02:00:00-00:00,2019-03-02T03:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-9.22965,ACTUAL,3
2019-03-01,11,0,2019-03-01T18:00:00-00:00,2019-03-01T19:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,4980.0786,ACTUAL,3
2019-03-01,24,0,2019-03-02T07:00:00-00:00,2019-03-02T08:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-6.79669,ACTUAL,3
2019-03-01,10,0,2019-03-01T17:00:00-00:00,2019-03-01T18:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,4545.91607,ACTUAL,3
2019-03-01,16,0,2019-03-01T23:00:00-00:00,2019-03-02T00:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,2279.14903,ACTUAL,3
2019-03-01,9,0,2019-03-01T16:00:00-00:00,2019-03-01T17:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,2875.293,ACTUAL,3
2019-03-01,23,0,2019-03-02T06:00:00-00:00,2019-03-02T07:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.16249,ACTUAL,3
2019-03-01,8,0,2019-03-01T15:00:00-00:00,2019-03-01T16:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,888.82618,ACTUAL,3
2019-03-01,18,0,2019-03-02T01:00:00-00:00,2019-03-02T02:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,56.57581,ACTUAL,3
2019-03-01,7,0,2019-03-01T14:00:00-00:00,2019-03-01T15:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,115.58549,ACTUAL,3
2019-03-01,22,0,2019-03-02T05:00:00-00:00,2019-03-02T06:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.96466,ACTUAL,3
2019-03-01,6,0,2019-03-01T13:00:00-00:00,2019-03-01T14:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-9.12109,ACTUAL,3
2019-03-01,14,0,2019-03-01T21:00:00-00:00,2019-03-01T22:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,3430.40648,ACTUAL,3
2019-03-01,5,0,2019-03-01T12:00:00-00:00,2019-03-01T13:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.43657,ACTUAL,3
2019-03-01,21,0,2019-03-02T04:00:00-00:00,2019-03-02T05:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-8.29496,ACTUAL,3
2019-03-01,4,0,2019-03-01T11:00:00-00:00,2019-03-01T12:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.66142,ACTUAL,3
2019-03-01,17,0,2019-03-02T00:00:00-00:00,2019-03-02T01:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,894.35622,ACTUAL,3
2019-03-01,3,0,2019-03-01T10:00:00-00:00,2019-03-01T11:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-8.52372,ACTUAL,3
2019-03-01,20,0,2019-03-02T03:00:00-00:00,2019-03-02T04:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-8.2307,ACTUAL,3
2019-03-01,2,0,2019-03-01T09:00:00-00:00,2019-03-01T10:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-8.43189,ACTUAL,3
2019-03-01,1,0,2019-03-01T08:00:00-00:00,2019-03-01T09:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-8.53544,ACTUAL,3
2019-03-01,12,0,2019-03-01T19:00:00-00:00,2019-03-01T20:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,983.50742,ACTUAL,4
2019-03-01,11,0,2019-03-01T18:00:00-00:00,2019-03-01T19:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,795.74619,ACTUAL,4
2019-03-01,10,0,2019-03-01T17:00:00-00:00,2019-03-01T18:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,889.21607,ACTUAL,4
2019-03-01,9,0,2019-03-01T16:00:00-00:00,2019-03-01T17:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,969.62633,ACTUAL,4
2019-03-01,8,0,2019-03-01T15:00:00-00:00,2019-03-01T16:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1073.40123,ACTUAL,4
2019-03-01,7,0,2019-03-01T14:00:00-00:00,2019-03-01T15:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1191.64487,ACTUAL,4
